SUBJECT_NUMBER,Chest,Weight,Hip,Sleeve,Height,Waist,Neck,Inseam,Forearm
25228,32.09,103.62,34.06,31.18,63.98,24.92,12.44,29.16,8.62
25231,33.9,121.44,36.77,31.73,63.7,27.05,13.78,29.51,9.57
25232,34.45,135.52,38.43,32.13,67.05,25.55,13.39,31.13,9.8
25233,39.06,180.4,42.64,34.17,67.17,33.66,14.69,31.76,11.57
25234,38.86,158.4,41.06,33.54,67.8,27.72,14.06,32.86,10.24
25235,41.73,184.58,42.13,33.86,68.27,36.14,14.92,31.87,10.63
25236,36.22,157.96,40.2,33.58,66.61,31.14,13.78,31.17,10.31
25238,33.19,133.76,38.86,30.91,65.98,27.56,13.78,29.87,9.17
25239,39.29,157.08,40.16,33.23,64.72,30.31,13.27,30.69,10.04
25240,32.13,116.6,36.97,30.16,63.11,25.94,13.11,28.21,9.37
25241,34.41,119.9,36.26,28.74,60.24,27.72,13.15,28.13,10.35
25242,38.74,146.3,39.69,32.24,64.88,30.67,14.25,28.76,10.31
25243,33.78,121.44,36.18,30.31,61.93,27.76,12.44,27.54,9.33
25244,34.06,122.32,35.39,32.13,64.33,26.42,13.39,31.01,9.49
25245,35.43,135.96,39.02,29.49,62.83,28.54,13.46,28.02,9.88
25246,39.25,169.4,42.13,32.28,64.25,31.81,14.25,28.65,10.31
25252,33.98,118.14,37.83,30.83,62.76,25.79,13.11,28.29,9.09
25253,35.35,118.58,35.75,31.1,61.5,26.3,11.77,28.61,9.17
25254,34.06,136.84,39.69,30.71,61.14,27.56,12.8,27.27,9.76
25255,34.84,124.96,36.26,31.73,64.8,27.4,13.62,29.94,9.33
25257,34.88,141.24,39.96,32.56,66.06,28.46,13.98,30.38,9.84
25272,31.81,107.36,35.28,28.94,59.09,24.29,12.91,26.09,9.69
25273,32.44,124.52,36.77,31.93,63.19,26.77,13.39,28.96,9.45
25275,38.15,170.5,40.98,34.06,67.4,29.92,14.37,30.61,10.91
25310,36.85,147.4,40.12,31.97,63.58,30.0,13.5,28.92,9.8
25312,37.64,171.38,41.26,34.17,69.88,30.47,14.17,32.62,10.59
25313,34.17,123.42,36.54,31.18,63.27,26.85,12.8,28.45,10.04
25316,33.27,119.68,34.8,29.25,62.2,26.46,13.23,26.99,9.72
25317,34.49,118.8,34.96,32.95,63.9,26.26,13.46,30.57,9.92
25318,31.65,116.16,34.96,30.47,64.17,25.47,12.83,30.34,9.49
25319,31.73,122.76,37.8,30.71,60.55,28.11,12.91,27.19,9.61
25321,37.76,152.9,41.5,31.5,62.68,29.88,14.25,29.31,10.83
25322,38.62,159.06,40.24,33.19,65.67,29.65,14.09,29.08,10.0
25325,41.34,151.58,39.57,32.48,63.54,33.43,13.7,28.8,10.63
25326,37.52,150.26,38.5,33.11,67.6,27.99,13.7,30.73,10.98
25327,37.87,130.9,37.48,31.57,61.61,28.43,13.54,28.45,10.55
25328,37.95,151.36,40.24,32.36,66.06,29.88,13.7,29.39,10.31
25329,32.8,124.3,39.17,29.06,61.46,27.64,12.95,26.99,9.49
25330,35.47,142.78,37.32,37.32,71.89,28.5,14.06,36.32,9.96
25331,33.31,129.36,37.2,31.97,64.88,28.23,13.94,30.46,10.04
25332,42.44,176.22,41.85,33.39,68.39,34.29,14.41,30.5,11.14
25334,33.23,131.78,39.29,30.63,65.12,25.67,12.36,28.76,9.49
25337,34.41,130.02,36.02,32.32,65.98,27.28,14.49,30.22,10.16
25338,37.17,148.72,40.04,32.09,65.08,30.51,13.98,30.46,9.96
25339,31.26,123.64,37.48,31.5,65.51,26.69,13.54,29.43,9.37
25340,33.66,113.96,35.31,29.21,61.42,27.48,13.74,28.29,9.06
25341,35.71,113.08,35.83,30.94,61.14,28.27,12.52,26.68,9.13
25342,36.06,131.34,39.61,33.54,67.05,26.89,13.03,31.01,8.98
25343,34.57,113.52,35.24,30.98,63.27,26.69,13.07,29.47,9.09
25349,33.66,141.24,36.69,33.94,68.11,27.05,13.07,32.66,9.69
25350,39.17,166.32,40.87,34.92,68.98,32.17,14.29,32.31,10.28
25351,36.34,127.82,36.54,31.73,65.16,28.19,13.82,30.38,9.76
25352,30.94,104.06,33.43,31.38,63.35,25.47,12.95,30.06,9.21
25353,38.5,144.54,40.98,29.29,61.81,31.57,12.8,30.06,8.82
25355,37.28,127.6,36.02,31.93,63.03,29.37,13.74,29.75,10.04
25356,33.5,129.58,37.32,30.91,62.48,27.48,13.66,28.92,10.04
25358,34.65,134.2,39.06,32.68,66.42,27.36,13.35,31.99,9.8
25359,32.99,123.86,36.34,31.69,63.98,26.89,13.23,30.3,9.33
25365,33.66,128.26,36.46,31.46,64.02,26.46,12.8,30.5,9.76
25366,39.13,143.22,39.41,32.8,63.66,31.02,13.43,29.94,10.12
25367,37.05,149.38,39.69,32.52,62.76,30.35,13.54,29.12,10.12
25478,36.5,148.72,41.81,32.72,66.54,30.39,13.54,29.87,9.88
25479,35.16,158.62,41.54,32.68,64.17,32.87,14.02,30.89,10.63
25483,38.15,142.34,38.07,31.18,63.39,30.63,14.45,28.06,10.04
25484,36.18,133.1,37.56,30.31,61.73,28.35,13.66,29.35,10.12
25486,32.95,126.5,36.61,32.13,68.54,26.42,13.15,31.99,9.57
25487,32.95,102.08,35.16,27.56,57.01,27.2,12.4,25.46,9.17
25488,37.95,137.72,38.19,31.65,63.5,30.94,13.62,28.49,9.69
25489,36.06,132.88,38.46,31.69,63.23,28.11,13.98,28.69,9.61
25490,35.55,142.56,37.72,32.36,66.3,29.37,13.46,30.85,9.45
25491,33.82,108.24,32.87,31.06,62.28,25.91,13.27,29.55,9.25
25493,39.65,183.7,44.84,32.17,64.65,31.69,14.29,28.57,11.42
25494,35.16,111.76,36.22,30.12,62.05,25.43,12.72,26.99,9.25
25495,33.54,117.7,34.72,32.13,65.04,25.71,13.5,29.71,9.61
25497,37.68,144.98,39.37,30.12,61.34,30.87,14.37,26.68,10.63
25498,36.77,132.44,39.09,30.94,62.52,28.94,13.66,27.78,9.21
25499,40.35,148.72,39.88,31.02,63.82,31.77,14.29,28.25,10.28
